transaction_id,transaction_amount,transaction_type,location,time_of_day,account_age_days,num_prev_transactions,is_foreign_transaction,is_high_risk_country,has_chip,is_fraud
TXN106420,445.42,in_store,WA,night,2619,330,0,0,1,0
TXN106421,62.6,atm,NY,evening,353,460,0,0,0,0
TXN106422,6.0,online,NV,night,3026,76,0,0,0,0
TXN106423,30.42,online,NV,evening,2678,456,0,0,1,0
TXN106424,57.28,online,WA,afternoon,1970,324,0,0,1,0
TXN106425,17.07,transfer,GA,evening,102,209,0,0,0,0
TXN106426,294.82,transfer,FL,evening,2917,231,0,0,1,0
TXN106427,145.61,in_store,IL,afternoon,1442,124,0,0,1,0
TXN106428,31.24,in_store,IL,night,1291,179,0,0,0,0
TXN106429,89.36,in_store,MA,evening,1017,461,0,0,1,0
TXN106430,127.82,in_store,MA,morning,1375,289,1,0,1,0
TXN106431,283.5,atm,MA,morning,3442,213,0,0,1,1
TXN106432,213.4,transfer,IL,evening,1816,431,0,0,1,0
TXN106433,72.4,online,FL,evening,1358,96,0,0,1,0
TXN106434,149.01,atm,GA,evening,1061,407,0,0,1,0
TXN106435,82.59,in_store,NY,night,2036,248,0,0,0,0
TXN106436,80.45,in_store,NY,afternoon,1260,220,0,0,1,0
TXN106437,12.19,atm,WA,morning,440,12,1,0,1,0
TXN106438,13.48,online,CA,morning,2335,305,0,0,1,0
TXN106439,75.4,transfer,TX,night,1849,90,0,0,1,0
TXN106440,31.32,transfer,FL,evening,2728,192,0,0,1,0
TXN106441,2.13,online,CA,evening,3147,198,0,0,1,0
TXN106442,128.32,transfer,OH,afternoon,2203,259,0,0,0,0
TXN106443,3.3,in_store,MA,afternoon,3122,63,0,0,0,0
TXN106444,90.46,in_store,OH,morning,1223,329,0,0,0,0
TXN106445,77.48,in_store,NY,afternoon,2621,231,0,1,1,0
TXN106446,346.78,in_store,TX,morning,3517,226,0,0,0,0
TXN106447,66.21,online,CA,night,2532,166,0,0,1,0
TXN106448,6.57,transfer,NV,evening,691,250,0,0,1,0
TXN106449,80.23,transfer,GA,evening,1259,446,0,0,1,0
TXN106450,183.95,atm,TX,morning,1386,185,1,0,1,0
TXN106451,576.01,online,IL,evening,3122,248,0,0,1,0
TXN106452,56.27,transfer,TX,night,2995,271,0,0,1,0
TXN106453,38.61,transfer,WA,afternoon,1703,474,0,0,1,0
TXN106454,237.14,atm,IL,night,1118,339,0,0,1,0
TXN106455,21.23,in_store,CA,evening,2165,445,0,0,1,0
TXN106456,95.56,transfer,OH,night,1888,137,0,0,1,0
TXN106457,52.04,in_store,GA,evening,3580,108,0,0,1,0
TXN106458,4.2,atm,WA,morning,1096,317,0,0,0,0
TXN106459,42.66,transfer,TX,afternoon,1936,416,0,0,1,0
TXN106460,30.82,in_store,NY,afternoon,1990,454,0,0,1,1
TXN106461,115.87,online,IL,evening,3242,425,1,0,0,0
TXN106462,297.18,in_store,CA,evening,3475,43,0,0,1,0
TXN106463,31.2,in_store,CA,afternoon,2593,429,0,0,0,0
TXN106464,166.85,in_store,NV,night,529,341,0,0,1,0
TXN106465,5.7,in_store,OH,night,1332,490,0,0,1,0
TXN106466,77.25,online,MA,night,355,336,1,0,0,0
TXN106467,7.32,atm,WA,afternoon,1471,200,0,0,0,0
TXN106468,271.86,in_store,NY,morning,582,377,0,0,1,0
TXN106469,145.39,in_store,OH,evening,1967,103,1,0,1,0
TXN106470,107.28,transfer,CA,evening,917,457,0,0,1,0
TXN106471,173.67,transfer,MA,afternoon,1025,483,0,0,1,0
TXN106472,104.28,online,TX,morning,3070,478,0,0,1,0
TXN106473,347.2,online,CA,afternoon,958,414,0,0,1,0
TXN106474,125.16,online,WA,night,2998,388,0,0,1,0
TXN106475,258.57,transfer,GA,night,337,119,0,0,1,0
TXN106476,72.8,in_store,GA,evening,2734,401,0,0,1,0
TXN106477,12.45,transfer,CA,evening,1360,389,0,0,0,0
TXN106478,75.12,atm,WA,evening,1952,361,0,0,1,0
TXN106479,13.57,online,IL,evening,499,433,0,0,1,0
TXN106480,89.77,online,MA,night,3285,382,0,0,1,0
TXN106481,65.87,online,FL,night,1684,27,0,0,1,0
TXN106482,97.44,atm,CA,morning,654,106,0,0,0,1
TXN106483,1.01,in_store,OH,evening,2368,279,1,0,0,0
TXN106484,21.67,in_store,TX,afternoon,278,452,1,0,1,0
TXN106485,67.6,in_store,NV,morning,2401,27,0,0,1,0
TXN106486,300.59,online,OH,morning,1496,185,0,0,1,0
TXN106487,48.39,in_store,GA,night,633,194,0,0,1,0
TXN106488,55.23,transfer,NV,evening,88,145,0,0,1,0
TXN106489,125.42,online,IL,morning,1050,259,0,0,1,0
TXN106490,92.58,atm,IL,evening,2346,359,0,0,0,0
TXN106491,35.51,atm,MA,night,1371,176,1,0,1,0
TXN106492,52.9,in_store,MA,morning,2171,127,0,0,1,0
TXN106493,24.55,online,NY,morning,1307,383,0,1,1,0
TXN106494,338.2,transfer,IL,afternoon,716,105,0,0,1,0
TXN106495,14.0,transfer,GA,night,3561,415,0,0,1,0
TXN106496,46.5,online,MA,afternoon,544,351,0,0,0,0
TXN106497,2.62,in_store,CA,night,562,382,0,0,0,0
TXN106498,25.07,atm,GA,afternoon,3205,210,0,0,1,0
TXN106499,151.63,atm,CA,night,431,348,0,0,1,0
TXN106500,22.46,transfer,OH,night,3044,480,0,0,1,0
TXN106501,8.35,transfer,NY,morning,3434,321,0,0,0,0
TXN106502,64.33,transfer,TX,afternoon,2798,313,0,0,1,0
TXN106503,1.0,atm,TX,afternoon,2954,10,0,0,1,0
TXN106504,8.86,transfer,WA,afternoon,2685,366,0,0,1,0
TXN106505,164.83,atm,TX,morning,2170,480,0,0,1,0
TXN106506,147.61,atm,MA,evening,603,488,0,0,1,0
TXN106507,246.67,in_store,GA,night,1595,359,0,0,1,0
TXN106508,192.77,in_store,TX,afternoon,1000,320,0,0,1,0
TXN106509,114.94,in_store,NV,night,1835,383,0,0,1,0
TXN106510,5.38,transfer,NY,morning,466,489,0,0,1,0
TXN106511,152.72,atm,TX,night,3111,16,0,0,0,1
TXN106512,186.76,transfer,TX,morning,2533,369,0,0,0,0
TXN106513,160.49,atm,MA,evening,2492,335,0,0,1,0
TXN106514,71.03,in_store,IL,afternoon,3619,65,0,0,1,0
TXN106515,26.51,in_store,FL,morning,2032,373,0,0,1,0
TXN106516,186.65,transfer,CA,night,1428,112,0,0,0,0
TXN106517,129.89,atm,MA,morning,1584,131,0,0,1,0
TXN106518,395.08,transfer,TX,morning,3625,415,0,0,1,0
TXN106519,16.92,online,MA,evening,3474,70,0,0,0,0
TXN106520,25.58,transfer,OH,afternoon,2781,412,0,0,1,0
TXN106521,23.8,in_store,MA,morning,1668,60,0,0,1,0
TXN106522,157.28,atm,CA,morning,2959,443,0,0,1,1
TXN106523,20.69,atm,MA,night,791,456,0,0,0,0
TXN106524,6.9,transfer,WA,morning,1492,313,0,0,1,0
TXN106525,654.37,in_store,OH,morning,3296,482,0,0,1,0
TXN106526,2.51,online,FL,afternoon,2342,243,0,0,0,0
TXN106527,180.33,transfer,IL,afternoon,2584,308,0,0,1,0
TXN106528,45.47,atm,GA,night,2723,4,0,0,1,0
TXN106529,184.27,in_store,IL,morning,2974,369,0,0,1,0
TXN106530,80.88,atm,TX,morning,3527,316,0,0,1,0
TXN106531,231.9,atm,CA,morning,890,20,0,0,1,0
TXN106532,260.63,atm,WA,evening,2004,185,0,0,1,0
TXN106533,0.91,atm,WA,evening,2766,208,0,0,1,0
TXN106534,7.84,online,MA,night,896,230,0,0,0,0
TXN106535,28.82,in_store,GA,evening,1152,13,0,0,1,0
TXN106536,110.66,transfer,FL,night,1083,351,0,0,0,0
TXN106537,219.17,in_store,GA,morning,1344,78,0,1,1,0
TXN106538,61.61,in_store,NY,evening,2564,468,1,0,1,0
TXN106539,93.39,in_store,WA,afternoon,3507,181,0,0,1,0
TXN106540,20.89,transfer,WA,evening,1992,77,0,1,1,0
TXN106541,163.46,in_store,TX,morning,57,296,0,0,1,0
TXN106542,342.12,transfer,NV,afternoon,3247,271,0,0,1,0
TXN106543,31.28,transfer,IL,night,2365,50,0,0,1,0
TXN106544,68.29,online,NY,morning,610,256,0,0,1,1
TXN106545,9.01,atm,MA,afternoon,3027,295,0,0,0,0
TXN106546,81.9,transfer,OH,evening,2329,17,0,0,1,0
TXN106547,69.87,atm,TX,night,3263,289,0,0,1,0
TXN106548,15.6,in_store,OH,evening,956,217,0,0,0,0
TXN106549,58.35,atm,OH,afternoon,2187,444,0,0,0,0
TXN106550,40.66,atm,FL,afternoon,1918,99,0,0,1,0
TXN106551,73.78,atm,WA,morning,2721,148,0,0,1,0
TXN106552,88.11,in_store,GA,night,2475,384,0,0,0,0
TXN106553,0.85,in_store,FL,night,3372,154,0,0,1,0
TXN106554,143.13,transfer,NV,afternoon,3289,434,0,0,1,0
TXN106555,124.83,transfer,GA,morning,1585,394,0,0,0,0
TXN106556,45.62,online,OH,afternoon,305,375,0,0,1,0
TXN106557,5.44,in_store,OH,afternoon,2766,101,0,0,1,0
TXN106558,140.62,online,WA,night,2324,114,0,0,1,0
TXN106559,310.5,in_store,MA,evening,1377,269,0,0,0,0
TXN106560,27.46,atm,GA,evening,3119,91,0,0,0,0
TXN106561,39.09,online,CA,night,2485,438,0,0,1,0
TXN106562,20.31,online,IL,morning,3512,410,0,0,0,0
TXN106563,86.02,online,MA,night,2202,405,0,0,0,0
TXN106564,16.82,in_store,GA,morning,3421,20,0,0,1,0
TXN106565,44.04,transfer,IL,night,182,119,1,0,0,0
TXN106566,119.41,online,TX,morning,1634,407,1,0,1,0
TXN106567,82.12,transfer,WA,afternoon,2735,18,0,0,1,0
TXN106568,48.85,in_store,IL,afternoon,1931,23,1,0,0,0
TXN106569,54.52,online,GA,morning,2097,25,0,0,0,0
TXN106570,82.58,in_store,NV,night,1856,152,0,0,1,0
TXN106571,0.59,transfer,NV,afternoon,276,300,0,0,1,0
TXN106572,8.18,transfer,WA,night,1443,363,0,0,1,0
TXN106573,213.08,online,FL,evening,1400,412,0,0,1,0
TXN106574,8.11,transfer,FL,afternoon,3577,201,0,0,1,0
TXN106575,122.69,atm,NV,night,1256,498,0,0,0,0
TXN106576,252.62,atm,FL,night,1062,138,0,1,1,0
TXN106577,31.56,online,GA,evening,1745,279,0,0,1,0
TXN106578,46.28,in_store,NV,night,1721,23,0,0,0,0
TXN106579,84.15,in_store,IL,morning,2608,11,0,0,1,0
TXN106580,213.46,in_store,WA,afternoon,2180,134,0,0,1,0
TXN106581,284.57,atm,TX,morning,3347,423,1,0,1,0
TXN106582,134.54,transfer,IL,evening,2674,80,0,0,0,0
TXN106583,9.06,atm,IL,morning,3420,354,0,0,1,0
TXN106584,110.61,transfer,CA,night,2428,69,0,0,1,0
TXN106585,52.81,atm,OH,evening,2311,203,0,0,1,0
TXN106586,63.62,in_store,WA,evening,1700,78,0,0,1,0
TXN106587,5.04,in_store,NV,morning,66,479,0,1,1,0
TXN106588,21.2,in_store,MA,evening,3446,278,0,1,1,0
TXN106589,156.31,online,GA,morning,1657,198,0,0,1,0
TXN106590,60.51,online,CA,morning,2369,378,0,0,1,0
TXN106591,35.91,transfer,NV,morning,2094,293,0,0,1,0
TXN106592,48.45,online,TX,evening,2167,414,0,0,0,0
TXN106593,192.69,atm,OH,evening,1401,284,0,0,1,0
TXN106594,138.23,atm,IL,afternoon,706,427,0,0,1,0
TXN106595,31.79,transfer,MA,morning,1006,155,0,0,1,0
TXN106596,12.5,transfer,FL,morning,1497,75,0,0,1,0
TXN106597,29.03,in_store,MA,morning,282,218,0,0,0,0
TXN106598,253.52,online,GA,morning,2894,323,0,0,0,0
TXN106599,87.13,in_store,OH,morning,1646,276,0,0,1,0
TXN106600,76.25,online,OH,morning,2046,264,0,0,1,0
TXN106601,90.73,online,FL,morning,2261,48,0,0,0,0
TXN106602,45.58,transfer,IL,afternoon,2367,97,0,0,1,0
TXN106603,164.56,in_store,TX,afternoon,790,292,0,0,1,0
TXN106604,74.08,in_store,IL,night,3316,20,1,0,1,0
TXN106605,12.41,online,GA,morning,2235,443,0,0,1,0
TXN106606,13.82,online,TX,morning,3000,22,0,1,0,0
TXN106607,76.97,transfer,IL,afternoon,2768,471,0,0,0,0
TXN106608,275.78,atm,OH,afternoon,422,137,0,0,1,0
TXN106609,36.87,in_store,NY,morning,3121,229,0,0,1,0
TXN106610,203.67,in_store,CA,morning,3572,325,1,0,1,0
TXN106611,144.43,transfer,TX,afternoon,460,404,0,0,1,0
TXN106612,28.48,transfer,NY,afternoon,1026,356,0,0,1,0
TXN106613,3.7,in_store,NV,night,3082,28,0,0,0,0
TXN106614,10.74,in_store,NV,night,1121,314,0,0,0,0
TXN106615,130.38,online,IL,morning,1130,423,0,0,0,0
TXN106616,22.27,atm,FL,afternoon,131,20,0,0,1,0
TXN106617,46.41,in_store,IL,night,2729,341,0,1,1,0
TXN106618,69.66,transfer,FL,morning,922,98,0,0,1,0
TXN106619,129.27,online,IL,night,2662,62,0,0,0,0
TXN106620,12.02,online,MA,night,2284,301,0,1,1,0
TXN106621,52.15,transfer,GA,night,2290,132,0,0,0,0
TXN106622,66.37,transfer,CA,evening,2156,14,0,0,1,0
TXN106623,77.83,online,FL,morning,3214,104,0,0,1,0
TXN106624,170.57,transfer,GA,night,1818,110,0,0,0,0
TXN106625,18.84,online,MA,morning,2210,338,1,1,1,0
TXN106626,164.94,transfer,NV,morning,1250,335,0,0,1,0
TXN106627,118.05,online,IL,afternoon,3126,423,0,0,1,0
TXN106628,81.16,in_store,WA,morning,501,110,0,0,0,0
TXN106629,120.24,in_store,GA,night,1810,362,0,0,0,0
TXN106630,53.11,transfer,IL,morning,3644,342,0,0,1,0
TXN106631,14.9,atm,NV,afternoon,2367,3,0,0,0,0
TXN106632,109.59,in_store,FL,evening,1309,468,0,0,1,0
TXN106633,74.38,online,GA,evening,3307,151,0,0,1,0
TXN106634,101.99,atm,TX,afternoon,1528,41,0,0,1,0
TXN106635,41.25,online,IL,night,3084,374,0,0,1,0
TXN106636,237.37,online,GA,night,3169,25,0,0,1,0
TXN106637,88.52,in_store,OH,night,3316,361,1,0,1,0
TXN106638,8.93,transfer,MA,morning,2711,193,0,0,0,0
TXN106639,59.75,transfer,NY,evening,451,359,0,0,0,0
TXN106640,141.2,online,FL,night,2635,7,0,0,1,0
TXN106641,158.05,in_store,CA,evening,2658,72,0,0,1,1
TXN106642,68.24,online,CA,afternoon,568,449,0,0,1,0
TXN106643,225.14,atm,MA,evening,1736,77,0,0,1,0
TXN106644,31.15,online,TX,night,1810,147,0,0,1,0
TXN106645,52.86,in_store,TX,evening,2539,321,0,0,1,0
TXN106646,228.87,online,WA,afternoon,3556,67,0,0,1,0
TXN106647,226.58,in_store,WA,evening,3083,354,0,0,1,0
TXN106648,115.74,transfer,NY,morning,2378,182,0,0,0,0
TXN106649,195.89,in_store,NY,afternoon,1341,333,0,0,1,0
TXN106650,9.3,atm,WA,morning,3103,84,0,0,0,0
TXN106651,200.24,in_store,MA,morning,1990,495,0,0,1,0
TXN106652,38.66,atm,NV,night,3121,78,0,0,0,0
TXN106653,19.64,atm,FL,night,3578,38,0,0,1,0
TXN106654,27.36,online,OH,afternoon,3031,305,1,0,1,0
TXN106655,54.12,atm,WA,night,3592,19,0,0,0,0
TXN106656,28.93,in_store,TX,evening,1015,69,1,0,0,0
TXN106657,38.65,transfer,FL,afternoon,835,155,0,0,1,0
TXN106658,14.5,in_store,NV,night,2334,116,0,0,1,0
TXN106659,35.12,transfer,NY,night,2530,367,0,0,1,0
TXN106660,84.93,atm,IL,evening,2515,426,0,0,1,0
TXN106661,58.31,online,MA,morning,2475,449,0,0,0,0
TXN106662,42.57,atm,TX,evening,1206,27,0,0,1,0
TXN106663,137.22,atm,CA,morning,678,374,1,1,0,0
TXN106664,223.97,transfer,CA,night,2299,97,0,0,1,0
TXN106665,141.38,in_store,NY,morning,1754,461,0,0,0,0
TXN106666,40.35,online,IL,morning,1489,328,0,0,1,0
TXN106667,136.43,online,TX,night,2213,150,0,0,1,0
TXN106668,16.49,online,MA,afternoon,1581,363,1,0,1,0
TXN106669,13.96,online,NY,evening,655,418,0,0,1,0
TXN106670,42.41,in_store,NV,night,805,21,0,0,1,0
TXN106671,164.87,online,CA,evening,1332,260,0,0,1,0
TXN106672,28.28,transfer,GA,evening,2662,59,0,0,0,0
TXN106673,6.53,transfer,OH,morning,2562,424,0,0,1,0
TXN106674,14.12,online,FL,night,3647,412,0,0,1,0
TXN106675,195.72,online,WA,afternoon,1298,162,0,0,1,0
TXN106676,100.45,in_store,NV,evening,1803,113,0,0,0,0
TXN106677,29.2,in_store,MA,evening,3119,353,0,0,1,0
TXN106678,81.03,online,GA,afternoon,2954,195,0,0,1,0
TXN106679,74.99,in_store,MA,evening,1196,44,0,0,1,0
TXN106680,106.55,atm,CA,night,2578,112,1,0,1,0
TXN106681,26.55,online,NV,afternoon,1580,392,0,0,0,0
TXN106682,199.81,in_store,NY,night,2170,178,0,0,1,0
TXN106683,37.01,transfer,CA,afternoon,1436,269,0,0,1,0
TXN106684,118.46,online,TX,evening,1942,492,0,0,1,0
TXN106685,1.63,online,TX,afternoon,2356,324,0,0,0,0
TXN106686,46.63,transfer,OH,night,1780,369,0,0,1,0
TXN106687,43.34,transfer,FL,afternoon,3550,55,0,0,0,0
TXN106688,78.41,in_store,IL,evening,3059,366,0,0,1,1
TXN106689,7.55,transfer,WA,morning,650,346,0,0,1,0
TXN106690,156.13,atm,NY,evening,1341,266,0,0,1,0
TXN106691,24.56,online,GA,evening,2553,413,0,0,1,0
TXN106692,113.02,atm,WA,morning,2959,114,0,0,1,0
TXN106693,162.56,in_store,OH,afternoon,701,356,0,0,0,0
TXN106694,82.53,transfer,NV,evening,830,166,0,0,1,0
TXN106695,135.05,online,IL,morning,200,353,0,0,1,0
TXN106696,108.43,transfer,MA,night,1578,114,0,0,1,0
TXN106697,43.93,transfer,FL,morning,2449,407,0,0,1,1
TXN106698,165.47,in_store,WA,evening,2809,79,0,0,1,0
TXN106699,34.91,in_store,WA,night,1446,313,0,0,1,0
TXN106700,84.68,in_store,FL,evening,2011,285,0,0,0,0
TXN106701,136.81,in_store,WA,morning,2262,407,0,0,1,0
TXN106702,47.64,online,GA,night,3611,322,0,0,0,0
TXN106703,36.06,atm,IL,evening,3533,28,0,0,1,0
TXN106704,61.5,atm,CA,morning,968,41,0,0,1,0
TXN106705,170.35,online,NV,night,864,459,0,0,0,0
TXN106706,265.81,transfer,FL,evening,2286,118,0,0,1,0
TXN106707,78.76,online,FL,morning,3071,61,0,0,1,0
TXN106708,108.31,atm,MA,evening,2877,154,0,0,1,0
TXN106709,233.59,atm,OH,evening,2076,284,0,0,1,0
TXN106710,10.37,online,OH,evening,3430,449,0,0,0,0
TXN106711,26.41,in_store,WA,afternoon,1414,440,0,1,1,0
TXN106712,123.41,transfer,FL,evening,2061,188,0,0,0,0
TXN106713,173.58,online,WA,night,3545,284,0,0,0,0
TXN106714,194.51,atm,TX,morning,1494,103,0,0,1,0
TXN106715,53.63,in_store,MA,morning,2446,56,0,0,1,0
TXN106716,9.36,transfer,WA,afternoon,3207,456,0,0,1,0
TXN106717,57.59,atm,TX,afternoon,2801,310,0,1,1,0
TXN106718,26.23,transfer,NY,afternoon,3426,371,0,0,1,0
TXN106719,34.42,in_store,OH,evening,1285,171,0,0,0,0
TXN106720,147.96,atm,IL,evening,1034,383,0,0,0,0
TXN106721,7.85,in_store,OH,night,2914,155,0,0,0,0
TXN106722,175.78,online,CA,morning,1761,164,0,0,1,0
TXN106723,55.8,online,MA,morning,1302,406,0,0,0,0
TXN106724,90.65,transfer,MA,evening,1370,332,0,0,1,0
TXN106725,9.39,in_store,FL,morning,2341,68,0,0,1,0
TXN106726,41.15,in_store,WA,evening,1782,479,0,0,0,0
TXN106727,9.4,transfer,NY,afternoon,3604,475,0,0,0,0
TXN106728,325.82,transfer,CA,evening,3364,57,0,0,1,0
TXN106729,164.64,transfer,WA,night,1986,206,0,0,0,0
TXN106730,61.55,online,CA,evening,2759,471,0,0,1,0
TXN106731,25.31,transfer,FL,evening,3517,415,0,0,1,0
TXN106732,270.99,online,FL,morning,942,84,0,0,0,0
TXN106733,42.25,transfer,OH,evening,1721,324,0,0,0,0
TXN106734,17.55,in_store,NV,night,99,100,0,0,0,0
TXN106735,82.82,in_store,OH,evening,1287,291,0,0,1,0
TXN106736,287.84,transfer,MA,evening,461,250,0,0,1,0
TXN106737,0.38,transfer,MA,afternoon,1107,219,0,0,1,0
TXN106738,27.2,online,NY,evening,199,159,0,1,0,0
TXN106739,278.79,atm,IL,evening,2113,186,0,0,1,0
TXN106740,18.76,online,TX,evening,1980,383,0,0,1,0
TXN106741,12.02,in_store,TX,night,2014,443,0,0,0,0
TXN106742,84.44,transfer,WA,morning,288,86,0,0,1,0
TXN106743,197.94,in_store,FL,afternoon,2328,463,1,0,1,0
TXN106744,64.84,atm,GA,afternoon,2090,497,0,0,0,0
TXN106745,521.48,online,FL,evening,2748,329,0,0,1,0
TXN106746,113.68,in_store,GA,evening,2618,348,0,0,0,0
TXN106747,7.7,online,FL,morning,2134,499,0,0,0,0
TXN106748,493.81,transfer,TX,evening,1033,154,0,0,1,0
TXN106749,52.41,in_store,IL,night,1214,354,0,1,1,0
TXN106750,33.88,atm,IL,morning,466,489,0,0,1,0
TXN106751,81.62,online,OH,evening,2855,492,0,0,1,0
TXN106752,36.28,online,OH,morning,259,279,0,0,1,0
TXN106753,9.04,atm,NY,afternoon,860,342,0,0,0,0
TXN106754,0.14,in_store,GA,evening,870,322,0,0,1,0
TXN106755,59.71,in_store,GA,morning,1246,163,0,1,1,0
TXN106756,181.32,online,GA,morning,649,492,1,0,1,0
TXN106757,84.94,atm,OH,evening,2434,397,0,0,1,0
TXN106758,714.01,online,FL,morning,2429,67,0,0,1,0
TXN106759,33.81,online,NV,evening,2942,427,0,0,1,0
TXN106760,32.91,transfer,OH,evening,1311,431,0,0,1,0
TXN106761,17.41,in_store,TX,night,651,361,1,0,0,0
TXN106762,17.92,in_store,MA,night,664,374,0,0,0,0
TXN106763,33.57,transfer,WA,morning,3042,287,0,0,1,1
TXN106764,157.43,in_store,NV,morning,2023,211,0,0,1,0
TXN106765,236.19,in_store,FL,morning,2705,119,1,0,1,0
TXN106766,369.24,in_store,FL,afternoon,1795,400,0,0,0,0
TXN106767,26.43,atm,WA,evening,2370,476,0,0,1,0
TXN106768,213.11,transfer,GA,evening,1439,184,0,0,1,0
TXN106769,39.79,online,TX,afternoon,858,422,0,0,0,0
TXN106770,11.97,atm,GA,afternoon,2311,415,0,0,0,0
TXN106771,204.04,online,GA,morning,3397,451,0,0,0,0
TXN106772,101.09,transfer,MA,evening,1756,215,0,0,1,0
TXN106773,18.0,transfer,MA,night,566,491,0,0,1,0
TXN106774,56.18,transfer,IL,night,1432,489,0,0,1,0
TXN106775,33.86,in_store,CA,afternoon,834,129,1,0,1,0
TXN106776,133.48,atm,CA,afternoon,2066,77,0,0,1,1
TXN106777,60.41,transfer,OH,evening,3311,487,0,0,1,0
TXN106778,453.56,online,GA,evening,2616,169,0,0,1,0
TXN106779,5.63,in_store,WA,night,881,37,0,0,1,0
TXN106780,43.85,in_store,GA,evening,2255,54,0,0,1,0
TXN106781,65.76,atm,TX,morning,585,438,0,0,1,1
TXN106782,69.94,atm,NY,afternoon,3173,289,0,0,0,0
TXN106783,37.97,atm,WA,night,3609,45,0,0,0,0
TXN106784,130.65,in_store,CA,night,1275,170,0,0,1,0
TXN106785,207.74,transfer,NV,morning,977,129,0,0,0,0
TXN106786,279.23,online,IL,evening,2900,163,0,0,1,0
TXN106787,163.52,transfer,IL,evening,257,69,0,0,1,0
TXN106788,190.1,online,OH,afternoon,1894,291,0,0,0,0
TXN106789,79.97,transfer,GA,morning,3334,405,0,0,1,0
TXN106790,174.81,atm,WA,night,3369,68,0,0,1,1
TXN106791,36.17,online,TX,morning,1963,421,0,1,0,0
TXN106792,50.83,in_store,NV,night,283,104,0,0,0,1
TXN106793,38.11,online,OH,morning,2752,53,0,0,1,0
TXN106794,63.0,in_store,FL,evening,2083,405,0,0,1,0
TXN106795,33.63,transfer,OH,night,2124,367,0,0,1,0
TXN106796,326.0,atm,FL,afternoon,3508,458,0,0,0,0
TXN106797,37.52,online,CA,morning,2960,362,0,0,0,0
TXN106798,10.32,in_store,TX,evening,2657,247,0,0,0,0
TXN106799,74.83,transfer,FL,night,283,414,0,0,1,0
TXN106800,5.88,atm,MA,evening,3550,308,0,0,1,0
TXN106801,11.71,atm,TX,morning,88,372,0,0,0,0
TXN106802,24.77,atm,GA,afternoon,3494,105,0,0,0,0
TXN106803,62.43,transfer,GA,afternoon,1751,348,0,0,0,0
TXN106804,56.78,transfer,OH,morning,2637,314,1,0,1,1
TXN106805,160.79,transfer,CA,night,1044,96,0,0,1,0
TXN106806,134.51,atm,FL,evening,1244,341,0,0,1,0
TXN106807,55.57,online,GA,evening,294,432,0,0,1,0
TXN106808,40.6,in_store,NY,night,1737,26,0,0,0,0
TXN106809,38.05,transfer,NY,morning,1611,71,1,0,1,0
TXN106810,148.72,online,FL,evening,3244,377,0,0,1,0
TXN106811,5.35,in_store,CA,evening,2323,495,0,1,1,0
TXN106812,1.29,atm,NY,morning,3317,184,0,0,1,0
TXN106813,158.74,online,GA,evening,2514,133,0,0,0,0
TXN106814,64.85,atm,CA,night,2765,173,0,0,1,0
TXN106815,14.03,in_store,FL,night,2553,280,0,0,1,0
TXN106816,26.86,transfer,TX,morning,3485,97,0,0,1,0
TXN106817,269.57,atm,CA,morning,967,392,1,0,1,0
TXN106818,196.26,online,GA,night,907,63,0,0,1,0
TXN106819,123.71,transfer,TX,morning,2734,483,0,0,1,0
TXN106820,65.82,online,NV,night,576,414,0,0,0,0
TXN106821,73.46,in_store,OH,night,2492,402,0,0,1,0
TXN106822,369.87,in_store,IL,night,3233,112,0,0,1,0
TXN106823,337.47,transfer,NV,evening,427,64,0,0,1,0
TXN106824,24.24,online,TX,morning,3608,215,1,0,0,0
TXN106825,166.66,online,IL,evening,3254,353,0,0,1,0
TXN106826,21.97,online,OH,morning,2069,400,0,0,1,0
TXN106827,24.02,online,WA,afternoon,2245,289,1,0,1,0
TXN106828,112.73,in_store,NV,evening,1660,482,0,0,0,0
TXN106829,51.92,online,GA,evening,1881,419,0,0,1,0
TXN106830,268.16,in_store,CA,evening,2880,396,0,0,1,0
TXN106831,9.32,online,CA,afternoon,259,314,0,0,1,0
TXN106832,71.65,online,IL,morning,732,88,0,0,1,0
TXN106833,250.74,atm,IL,afternoon,1457,246,0,0,0,0
TXN106834,234.46,atm,IL,morning,2221,331,0,0,1,0
TXN106835,17.02,online,FL,morning,1729,148,0,0,1,0
TXN106836,45.67,in_store,GA,morning,1584,356,0,0,1,0
TXN106837,96.53,online,IL,morning,2145,365,0,0,1,0
TXN106838,17.36,atm,NY,morning,3095,485,0,0,1,0
TXN106839,344.27,online,OH,afternoon,2175,448,1,0,1,0
TXN106840,246.22,atm,IL,evening,36,239,0,0,1,0
TXN106841,18.27,online,NY,afternoon,2892,5,0,0,1,0
TXN106842,12.91,transfer,FL,evening,206,236,1,0,1,0
TXN106843,8.93,online,NY,evening,1259,364,0,0,0,0
TXN106844,240.18,in_store,WA,night,328,266,0,0,1,0
TXN106845,21.52,atm,WA,evening,1853,335,0,0,1,0
TXN106846,53.83,transfer,NY,afternoon,2306,405,1,0,1,0
TXN106847,59.58,atm,GA,night,2973,237,0,0,1,1
TXN106848,91.38,atm,FL,morning,660,138,0,0,1,0
TXN106849,7.44,in_store,CA,morning,299,164,0,0,1,0
TXN106850,25.72,online,NY,evening,110,281,0,0,1,0
TXN106851,268.08,in_store,TX,morning,1725,184,0,0,1,0
